Sentiments,Reviews,language
1,expectation,en
1,price good,en
1,nice product specially good gift children sound quality good good seller keep good service highly recommend store purchase,en
0,none less useful item ,en
0,poor quality good product,en
1,outlays product price reasonable quality good highly recommended every one,en
1,soft material thank ,en
1,received order exactly ordered happy ,en
0,really disappointed damage piece trying axis not axis not can not inject air,en
1,fresh item ,en
0,received supposed canvas packet quality satisfactory thanks quick service ,en
1,fresh well packed potatoes thanks dark,en
0,quality product good size plate smaller ,en
1,complete set unfordable price,en
1,good sound excellent battery timing ,en
1,shocked package ,en
1,check okay shown picture described,en
1,th order really love best product safe useful highly highly recommend really best number one star side number dinner,en
0,quantity less anticipated,en
0,built quality finishing great cheap alternate oral heads due softer bristled not rotate well teeth ,en
0,highly recommended not send colours choice,en
1,receive parcel nice canal shown picture highly recommended thanks dark thank seller ,en
0,ordered used one amazon save money arrived defective not pair pad yes right generation customer service nice though return process fast got another one person best buy worked instantly ,en
1,product quality packing excellent overall satisfied ,en
0,not buy anyone ply wastage money,en
1,nice quality according price range package deliver save good condition deliver time days up sole not comfortable rubber up sole,en
0,not point,en
1,masha allah quality good thank ,en
0,thin frame ,en
0,excellent quality feels looks great wm increased price is please bring back old price reduce delivery charges,en
0,received product good shape packing disappointed see remote control not working probably cell less power giving stars remote not working else everything perfect ,en
0,packing flies thin plastic sheet wrapped around shelves average product appropriate price range ,en
0,sent used product open packing no cap kindly everyone must returned sent used old packing ,en
1,good quality original product highly recommended ,en
0,seller send wrong item,en
1,first ever online order went would notderfull product received shown picture think going place orders ,en
1,yes thank nice comfortable bag like ,en
1,original gone handfree best quality ,en
1,nice thanks dark,en
0,air pads come no cover sheet seemed nd hand low quality material,en
0,material quality looks good picture not good real ,en
1,good quality potatoes packed nicely ,en
1,good price product also good,en
0,isn compatible device fault not double checking however awhile since returned pencil still not gotten refund in waiting get money back buy generation pencil ,en
0, rd class copy cheap product ,en
1,product good recommend,en
0,giving stars cause pari provided dose not fit number bolt mentally adjust however splash guard look cool yer g,en
1,amazing quality highly recommended,en
0,laws bad unable return window closed screwed pencil sucks not program pencil ,en
0,way sub par quality received pink color selected blue seller would not respond please not waste time money seller,en
0,bad packing disappointed service,en
0,first purchase store packing good delivery time fragrance bad,en
0,not luminous not recommended ,en
0,sound not good enough act price,en
1,according price good,en
0,one cable connecting cable inside got broken yesterday guess need buy two received may short life span ,en
1,outstanding comfortable ,en
1,no fault okay shown trusted seller recommended product,en
0,got light lights ok remote not working ,en
0,worst ever brand pathetic low quality equipment absolutely pathetic sale service extremely rude customer support takes days callings getting customer support respond no warranty making lame excuses asking money even warranty bought ac brand dark never buy axis not say year not even honor year warranty,en
